annotation_id,review_id,cleaned_review_text,rating,human_label,notes
329,61223aa1d55fec3b37198e52941bfcc5118ab77ea27fca68e5b45241e4e8282e,"Ok, If you've read other reviews, you know that this is bare bones for what you get in the box. No charger, but it takes miniUSB (same as all android devices).. I may be in the minority but I have about half a million floating around between my home, car, and office.. Secondly, it comes with no instructions.. Well, guess what? Motorola has a website too.. Here's where to find everything you need to know: https://motorola-global-portal.custhelp.com/app/product_page/faqs/p/1422,2690,8584 Sound is great for music, completely moisture proof, though I haven't tested it submerged, but sweating and moisture in the air (I'm a detailer, my best friend is a pressure washer) does not affect these at all.. I sync them to my iPod and let it set on the counter plugged in.. Listening to my music and podcasts.. Noise cancellation is decent, though not great.. I work in an automotive shop, it's noisy with air tools and whatnot.. So my environment is louder then most.. I haven't tried them in a phone call, just an iPod ya know.. The earbuds have many adjustable parts making a perfect fit almost impossible to miss.. Minus one star for battery life, It says 5 hours yet I usually only get 4.. So I have to plug them in on my lunch.. Sometimes I forget.. The pair I used before these went my entire 8 hour shift.. But on the plus side, it charges very fast.. 15-20 minutes for full charge from dead.. All in all, good headset..",4.0,NO_COMPLAINT,
330,ccf27de14750e511009349bc261ba5b1c6497d0e08d2b8e925779c3d9e00f48c,Love these! Sound is excellent! I have finally found something that stays where you put it and doesn't fall out of your ear! Connected to my bluetooth easily. The charging case works very well. I use these all of the time!,5.0,NO_COMPLAINT,
331,97356f9d8500b7b05c3172a4c08657954767ee1661c7a9de12be09234cb4bfaf,"I have had my phones for 13 months. The sound was good but today the wire broke at the connector plugin. The flimsy construction at the area of the connector is obvious, particularly compared to phones of other manufacturers.",1.0,BUILD_QUALITY,
332,0a2e321a1e65e81bab2172ff16cc5760ad3793cf5c0634c2230174c71642b00e,Someone reported the same issue but after one month ...mine worked longer ...10 months,2.0,OTHER,
333,0794c54ded2b45e40d74224c41896eeafa0e43b46c39a787d53eea26371c7d40,Awesome product for the price.,5.0,NO_COMPLAINT,
334,8a9432816387b45de04c43f5d677f2afa683268631966ae1a944f0285219fe69,Do not buy these!! They are terrible! One ear doesnt work on one set the other you have to love around until they work!,1.0,FUNCTIONALITY,
335,9754495bc3704940eb186b088e45a63e9a40861a772dba65d23a902e7b6de225,I bought this and one other product of the same price and the draw backs to this one were it came with no instructions and I don't fully know what they do and or how to work them plus the battery life is not nearly what the other product has.,3.0,USABILITY_SETUP,
336,3589bf5009ab20c0e79819c23d3fcf288aa42d012647708fbe36a7ebc1da25c7,"I bought these to replace a set that fell apart. These are no longer in production. They are horrible, uncomfortable and not very durable - but they are good enough for conference calls using my cell phone.",3.0,BUILD_QUALITY,
337,de2db8de9a71d3a1dab16b1a7b7a778b3e90f1cd82c0232c1daed965d0f9a079,They foam on the earpieces fell apart within a couple months. Mediocere noise cancelling. I'd spend $150-$300 for a good pair of noise canceling headphones instead of buying these.,2.0,BUILD_QUALITY,
338,8575432ac71fe73e82fead8d78069288fc41f179ae172368947c886de20338a0,"Doesn't fit right, Can't hear well and have to shout for people to hear me clearly.",2.0,FIT_COMPATIBILITY,
339,13ed1a7cbd5f7138cf74efb5bb5cefd079e81c82a06ee96163602abeb77e4af5,This comes in a box for the Power&Play bundle except the power has been ripped out and the box damaged. It seems likely these are knockoff headphones in a Samsung box. The inline buttons do not work. The tolerance on the jack is poor and fits loosely.,1.0,SHIPPING,
340,5a54df58e54742d88fe28131aa2b824c740556fcc3738a777ace0ce052a2d260,"It was garbage, didn't hold a charge and the box was crushed inside the Amazon box, they sent it to me like that.",1.0,SHIPPING,
341,4b0bce73bcb19670e337ac7f699fde0a6f9fd9c86c9e43bdf81ecf8c5e33123c,dude this company is terrible ... this companys customer support is terrible... not to mention the audio divers on the actual ear buds them selfs have a hard time staying connected... the kinda just fell apart the little side button is stupid flimsy fell off after like 2 months ... then the case is just super plastic flimsy type material i dunno just don'y buy these .... if you want good solid headphones go buy the Anker liberty's same price but its an product that actually works ....,1.0,BUILD_QUALITY,
342,1da37bef31c9231950008c6527dc8d00fa526eef10e406118928fc69e513cd0d,"No problems in placing my order. Met my expectations completely.. Pricing is perfect !! I have used these earbuds for the last 5 years they are by far the best..The sound is awesome NO backround noise at all, the fit is very light and I also love when my phone rings all I do is push the button and I can talk and not have to take the earbuds out of my ears.. will purchase from this seller again .... Thank You :)",5.0,NO_COMPLAINT,
343,67b029d7ae03b0087f70f8e2dd482e48004a462953319d6f48e6d5bbbb164101,"The sound has far less noise than other far more expensive models. The ear cups are fairly comfortable. The tension strap on the headband is the only problem with the design. I cut it off which helped a lot, but then it was a bit too loose. But definitely worth the price plus some.",4.0,FIT_COMPATIBILITY,
344,c36f88d4bf67fc239be1a48d88bc5717f94c0ace9ed7fa9dee756f8c0b5f2b17,For the price these headphones work okay sound is good shipped on time received in good condition if you're on a budget I would recommend these. Works great so you don't have to share headphones in our facility.,4.0,NO_COMPLAINT,
345,51838476d069c066ebdf15aba139a05c14746da9dd03cb5501237335be53846e,"I ordered these to replace my headphones used for recording, playing music and watching movies. Good: They were easy to pair, I like that they ship with a 1/8 cable. They are really comfortable to wear. Bad: I was disappointed as these headphones have a built in EQ, that is really bad in my opinion. The sound is okay for watching a movie, but is horrible for listening to music with. They had a mid-scoop that is way over kill, no mid range and too much bass and treble. This may not be a big deal for most people, but it really didn't work for the purpose I got them for. I did not expect them to be studio quality, or professional by any means, but the pe-defined EQ is bad. Also bad for listening to audio books or phone calls. Way too much bass, no mids. Ugly: I don't care about how these look. Look was okay for me. The ugly was that after 5 months the right side stopped working. It is a cable issue. If I jiggle the cable on the right side it may work for a few minutes. Poor build quality. I did not bring them anywhere, I did not handle them roughly, in fact they never left my home office, and were treated gently. Now I have to contact support, and RMA them, supposedly they have a 2 year warranty. I will update this post once I go through that process. Lame!",1.0,BUILD_QUALITY,
346,adb3de61ca267b9862395a6dec02292d865bae08bf4efe957ba45221eafd55f4,"These headphones are great! I use them mainly for gaming, but I am also an audiophile. This is a great budget headphone that offers a ridiculously amazing sound stage (for the price)! They are crystal clear, and plain amazing! Highly highly highly recommend! Side note - they take a small while to get used to. The ear cups are huge (still low profile though) and because the velour hasn't broke in and is still a little stiff then the sound can sometimes leak out extra under your jaw. After a few days that will go away though. Other then that, and the initial speaker break in that every speaker has, there isn't much wrong with these headphones! All I can think of is the cable (it comes with one that is 10 ft. long so I got another with it).",5.0,NO_COMPLAINT,
347,ce0bbe204866aff4e6c51ac7c4530867d3b6fff3ac07e0c2b9abfccc1e269f35,"I would not, could not, on a plane. Not in the park. Not on a train. Not in a car. Not on CD. I do not like them, Sam, you see. Not in my bed. Not on a boat. Not on my head. Too big to tote. I will not use them here or there. I do not like them anywhere! Pros: 1. Looks and feels like the more expensive models 2. Nicely padded and sturdy 3. Comes with a handy drawstring carrying bag, or you can get the optional hard case, which is extremely durable 4. Folds up much smaller than it looks 5. Comes with an adapter so that two headphones can be connected to the same audio source 6. Comes with a nice long cord, so you can use it at your desktop comfortably 7. Cancels out noise from your surroundings to a certain extent 8. Reasonably priced Cons: 1. No instructions. However, it only takes minutes to figure out where the battery goes (right side), how it folds and adjusts, and where the cord plugs in. (I had to figure this out right away, because it arrived with the switch in the ""on"" position and a dead AAA battery) 2. For the noise cancelling feature, the on/off button is located quite inconveniently behind your right ear 3. While it muffles some of the background noise, it still lets through quite a lot, and the hissing noise can bother some users. You can still hear the sound of the keys on a keyboard when you type, but when you take it off there is a noticeable difference. A loud party in the neighborhood became a lot more bearable with them on. 4. As a regular headphone this one is unfortunately not very good. You can hardly hear anything with the noise cancelling feature off, and when you put it on, it manages to remove all the bass resulting in a tinny sound. 5. Even folded, it's still quite bulky to tote around Conclusion: Rugged and expensive looking, this headphone promises effective noise-cancelling features and good audio sound. Unfortunately, it falls short in both categories. I do not like them, Sam-I-am Amanda Richards, December 12, 2008",2.0,FUNCTIONALITY,
348,74255162462398caa42ac14ebfef4b39c4e237bb198d2dd8ff3d5ffd4d427df7,"These headphones didn't work right out of the box. They came with a shorted cable that only played music when you jiggled it. I contacted Amazon and they said they could refund it, but that I would need to take a QR code to a UPS store along with the headphones to have them returned. I guess that makes sense, but I'm a student and I really don't have time to be driving around looking to return products that arrived broken just to get my money back. I would STRONGLY urge anyone considering purchasing these to look elsewhere unless you don't mind adding another chore to your to-do list. I thought I was buying headphones, instead, I just bought myself a hassle.",1.0,SHIPPING,
